customerid,historical_recency,historical_orders,historical_items,historical_revenue,historical_aov,historical_lifetime_days,churn_probability,risk_level,retention_opportunity_score,retention_priority,future_churn
17422,22,5,1749,1698.97,339.794,203,0.3302337208045003,Moderate Risk,561.0571846352219,Monitor,0
17423,146,1,314,449.42,449.42,0,0.7160038310106721,Critical Risk,321.7864417328163,Standard Retention,0
17426,20,4,2541,4280.59,1070.1475,190,0.37799642164990305,Moderate Risk,1618.0477025503585,Monitor,1
17427,0,1,34,100.8,100.8,0,0.5952497208413775,High Risk,60.00117186081085,Standard Retention,1
17428,14,21,8587,14751.37,702.4461904761905,283,0.007673006984732173,Low Risk,113.18736504436865,High Value - Low Risk,0
17429,57,3,624,524.9200000000001,174.97333333333336,90,0.5061275476944059,High Risk,265.6764723357476,Standard Retention,1
17430,294,1,60,112.6,112.6,0,0.8052744087548447,Critical Risk,90.67389842579551,Standard Retention,0
17431,242,1,292,403.3,403.3,0,0.7787883637624606,Critical Risk,314.0853471054004,Standard Retention,1
17433,17,1,185,303.16,303.16,0,0.6131378093239456,Critical Risk,185.87885827464734,Standard Retention,1
17434,14,1,192,499.56,499.56,0,0.6139849499678938,Critical Risk,306.722321605961,Standard Retention,0
17436,155,1,48,122.4,122.4,0,0.7174582048204651,Critical Risk,87.81688427002493,Standard Retention,1
17438,182,1,103,388.45000000000005,388.45000000000005,0,0.7400135842489031,Critical Risk,287.4582768014864,Standard Retention,1
17440,85,3,246,186.42000000000002,62.14000000000001,90,0.5306565883778933,High Risk,98.92500120540689,Standard Retention,1
17442,22,5,1260,1921.69,384.338,196,0.3307903734933323,Moderate Risk,635.6765528384018,Monitor,0
17443,148,1,504,534.24,534.24,0,0.7188068231674974,Critical Risk,384.01535720900387,Standard Retention,1
17444,76,3,2119,2940.04,980.0133333333333,25,0.5417233001187836,High Risk,1592.6881712812283,Standard Retention,1
17446,105,2,198,120.89999999999999,60.449999999999996,133,0.590152243812029,High Risk,71.3494062768743,Standard Retention,1
17447,0,1,350,372.48,372.48,0,0.6002212042305598,Critical Risk,223.57039415179892,Standard Retention,0
17449,23,4,708,1497.55,374.3875,264,0.36630069934839743,Moderate Risk,548.5536123091925,Monitor,0
17450,9,31,58090,157902.98,5093.644516129033,287,4.161895856468088e-06,Low Risk,0.6571757581859634,High Value - Low Risk,0
17451,10,2,374,560.98,280.49,23,0.5431711312298031,High Risk,304.70814119729494,Standard Retention,0
17454,121,4,243,517.53,129.3825,167,0.48165454481365977,High Risk,249.27067657741333,Standard Retention,1
17455,132,1,66,131.7,131.7,0,0.7009477529711279,Critical Risk,92.31481906629753,Standard Retention,1
17456,294,1,222,249.86,249.86,0,0.8069085984400612,Critical Risk,201.6141824062337,Standard Retention,1
17457,55,5,826,1737.7,347.54,212,0.352870304281536,Moderate Risk,613.1827277500252,Monitor,1
17460,23,6,236,622.4300000000001,103.73833333333334,278,0.2679153186315373,Low Risk,166.75853177582778,Monitor,1
17462,213,1,155,463.40999999999997,463.40999999999997,0,0.7614283795280098,Critical Risk,352.853525357075,Standard Retention,0
17463,105,3,718,1227.59,409.19666666666666,136,0.5335267888862678,High Risk,654.9521507688935,Standard Retention,0
17464,87,1,220,289.96000000000004,289.96000000000004,0,0.669437832031621,Critical Risk,194.11019377588886,Standard Retention,1
17466,7,1,133,460.41,460.41,0,0.6074176106422681,Critical Risk,279.6611421158067,Standard Retention,1
17469,1,4,615,1492.07,373.0175,132,0.3861171500155851,Moderate Risk,576.113816023754,Monitor,0
17470,56,4,1275,816.47,204.1175,240,0.40335759492190815,High Risk,329.3293755258903,Standard Retention,0
17472,120,3,455,697.54,232.51333333333332,108,0.5553847668230696,High Risk,387.4030902497639,Standard Retention,1
17475,8,1,178,194.37,194.37,0,0.6037396011443493,Critical Risk,117.34886627442718,Standard Retention,1
17480,6,1,338,511.82,511.82,0,0.60764316953718,Critical Risk,311.00392703251947,Standard Retention,1
17481,22,1,149,260.63,260.63,0,0.6165433654364435,Critical Risk,160.68969733370028,Standard Retention,0
17483,63,2,98,274.74,137.37,48,0.5801286822239103,High Risk,159.38455415419713,Standard Retention,0
17486,190,1,191,396.87,396.87,0,0.745562095651415,Critical Risk,295.89122890117704,Standard Retention,1
17489,141,1,232,208.56,208.56,0,0.7088021419075171,Critical Risk,147.82777471623177,Standard Retention,0
17490,2,3,436,1014.5,338.1666666666667,103,0.45331240095086345,High Risk,459.88543076465095,Standard Retention,0
17491,3,7,1336,2423.62,346.2314285714286,293,0.204347964238421,Low Risk,495.2618130875219,Monitor,0
17492,177,1,155,374.57,374.57,0,0.7364644135836451,Critical Risk,275.85747539602596,Standard Retention,1
17496,287,1,79,271.05,271.05,0,0.8032029321405867,Critical Risk,217.70815475670602,Standard Retention,1
17498,4,1,394,272.21999999999997,272.21999999999997,0,0.60190646048823,Critical Risk,163.85097667410597,Standard Retention,1
17499,218,1,711,622.88,622.88,0,0.7670316195176651,Critical Risk,477.76865516516324,Standard Retention,1
17501,149,2,160,288.6,144.3,0,0.6648123288339802,Critical Risk,191.8648381014867,Standard Retention,1
17504,135,9,1664,2997.03,333.00333333333333,116,0.2411437327220236,Low Risk,722.7150012798865,Monitor,1
17505,90,2,556,1145.8400000000001,572.9200000000001,44,0.6077525217181462,Critical Risk,696.3871494855207,Standard Retention,1
17506,4,1,139,302.2,302.2,0,0.6021915614599709,Critical Risk,181.9822898732032,Standard Retention,1
17507,190,2,359,605.58,302.79,47,0.6849639578985046,Critical Risk,414.80047362417645,Standard Retention,1
17508,209,1,289,387.31,387.31,0,0.7579584945698387,Critical Risk,293.5649045318442,Standard Retention,1
17511,2,23,44153,64405.39,2800.234347826087,300,0.0008511797828576929,Low Risk,54.82056587506503,High Value - Low Risk,0
17512,50,8,1834,1891.9,236.4875,180,0.21996502514871807,Low Risk,416.15183107885974,Monitor,0
17513,1,1,254,513.2,513.2,0,0.6033951384359024,Critical Risk,309.66238504530514,Standard Retention,1
17514,57,1,135,208.65,208.65,0,0.6443029907652412,Critical Risk,134.4338190231676,Standard Retention,1
17515,135,3,220,571.37,190.45666666666668,111,0.5673571323210478,High Risk,324.1708446942771,Standard Retention,0
17516,48,4,373,605.65,151.4125,166,0.41839851450492804,High Risk,253.40306030990965,Standard Retention,0
17517,237,1,102,153.94,153.94,0,0.7724947269944556,Critical Risk,118.9178382735265,Standard Retention,1
17519,62,5,1042,1488.0,297.6,234,0.3535901026634105,Moderate Risk,526.1420727631548,Monitor,0
17521,128,1,116,159.56,159.56,0,0.6984542714805735,Critical Risk,111.4453635574403,Standard Retention,0
17522,67,4,932,912.25,228.0625,79,0.46063377201894595,High Risk,420.2131585242835,Standard Retention,1
17524,290,1,90,145.0,145.0,0,0.8034463588073123,Critical Risk,116.49972202706029,Standard Retention,1
17525,288,1,82,422.7,422.7,0,0.8054694433196312,Critical Risk,340.4719336912081,Standard Retention,1
17526,219,3,140,872.8,290.93333333333334,74,0.6479735707082604,Critical Risk,565.5513325141696,Standard Retention,1
17527,9,3,439,788.22,262.74,137,0.4492887616222739,High Risk,354.13838768590875,Standard Retention,0
17528,0,2,768,1107.08,553.54,0,0.5438608872897052,High Risk,602.0975111006868,Standard Retention,0
17530,14,7,1133,1760.81,251.5442857142857,279,0.21629824427989322,Low Risk,380.86011151047876,Monitor,0
17531,119,1,136,296.7,296.7,0,0.6938624285326384,Critical Risk,205.8689825456338,Standard Retention,1
17535,209,1,136,164.4,164.4,0,0.7549066828088513,Critical Risk,124.10665865377516,Standard Retention,1
17536,106,1,6,76.5,76.5,0,0.6805459195457284,Critical Risk,52.061762845248225,Standard Retention,1
17537,232,1,369,620.75,620.75,0,0.7754546852228769,Critical Risk,481.3634958521008,Standard Retention,0
17540,245,1,64,268.8,268.8,0,0.7787943230215859,Critical Risk,209.33991402820232,Standard Retention,0
17542,198,1,134,170.75,170.75,0,0.7477703146490702,Critical Risk,127.68178122632874,Standard Retention,1
17548,162,1,58,103.3,103.3,0,0.7221496366898822,Critical Risk,74.59805747006483,Standard Retention,1
17550,126,3,86,267.16,89.05333333333334,45,0.5796043663245417,High Risk,154.84710250726457,Standard Retention,1
17551,288,1,142,290.34,290.34,0,0.8040132234052831,Critical Risk,233.4371992834899,Standard Retention,1
17552,0,3,709,913.91,304.63666666666666,301,0.3927074474947071,Moderate Risk,358.89926333988774,Monitor,0
17553,58,1,1048,1487.6,1487.6,0,0.6665836256112504,Critical Risk,991.609801459296,Standard Retention,1
17554,51,2,1409,1249.8899999999999,624.9449999999999,25,0.5815036809369007,High Risk,726.8156357662228,Standard Retention,0
17555,263,1,156,195.45,195.45,0,0.7886789116660692,Critical Risk,154.1472932851332,Standard Retention,0
17556,134,1,101,157.9,157.9,0,0.7028388030965254,Critical Risk,110.97824700894135,Standard Retention,1
17557,10,1,147,288.36,288.36,0,0.6070008703334557,Critical Risk,175.0347709693553,Standard Retention,0
17560,23,4,635,854.95,213.7375,215,0.38232937845347814,Moderate Risk,326.87250210880114,Monitor,1
17562,16,5,675,852.88,170.576,86,0.36064906817690173,Moderate Risk,307.59037726671596,Monitor,0
17564,9,1,30,119.12,119.12,0,0.6031554163075086,Critical Risk,71.84787319055043,Standard Retention,0
17567,21,6,1761,2925.45,487.575,279,0.25726411649795494,Low Risk,752.6133096089422,Monitor,0
17569,261,1,159,344.14,344.14,0,0.7892864668304457,Critical Risk,271.62504469502954,Standard Retention,1
17571,74,3,485,559.55,186.51666666666665,152,0.5018691293113652,High Risk,280.82087130617435,Standard Retention,0
17572,0,4,95,226.75000000000003,56.68750000000001,302,0.34053232113840104,Moderate Risk,77.21570381813244,Monitor,1
17573,14,2,183,182.21,91.105,8,0.5496300626949155,High Risk,100.14809372364057,Standard Retention,0
17574,171,1,77,185.65,185.65,0,0.7296304086751595,Critical Risk,135.45588537054337,Standard Retention,1
17576,2,16,1602,2729.55,170.596875,292,0.03257729450238417,Low Risk,88.92135420898272,Monitor,0
17578,147,1,138,143.45999999999998,143.45999999999998,0,0.7121052045152015,Critical Risk,102.1586126397508,Standard Retention,1
17579,66,2,130,270.86,135.43,41,0.5847968290539751,High Risk,158.39806911755971,Standard Retention,1
17580,181,3,88,215.72,71.90666666666667,105,0.6084840513320379,Critical Risk,131.2621795533472,Standard Retention,1
17581,7,19,4401,8358.27,439.9089473684211,293,0.01428410351299372,Low Risk,119.39039386955002,High Value - Low Risk,0
17582,165,1,123,175.27,175.27,0,0.7253380254806534,Critical Risk,127.12999572599414,Standard Retention,1
17584,56,1,245,749.45,749.45,0,0.6524394100125925,Critical Risk,488.9707158339375,Standard Retention,1
17585,38,4,1650,1116.68,279.17,228,0.3911217323828725,Moderate Risk,436.7578161173061,Monitor,1
17588,29,3,676,1240.2,413.40000000000003,132,0.46804205594436443,High Risk,580.4657577822007,Standard Retention,1
17589,80,3,1307,1843.07,614.3566666666667,89,0.5259736880079838,High Risk,969.4063251568747,Standard Retention,0
17591,2,7,1000,2203.67,314.81,293,0.20448283874702278,Low Risk,450.6126972616517,Monitor,1
17593,20,4,2249,3245.66,811.415,260,0.36094282407427286,Moderate Risk,1171.4976863849045,Monitor,1
17594,14,2,550,993.1800000000001,496.59000000000003,169,0.503776644246715,High Risk,500.3408875329524,Standard Retention,1
17596,65,4,2846,1737.08,434.27,232,0.41182580441004957,High Risk,715.3743683246089,Standard Retention,0
17597,142,1,1176,2044.3700000000001,2044.3700000000001,0,0.7365889697352225,Critical Risk,1505.8603920575968,Standard Retention,1
17601,168,1,103,116.00999999999999,116.00999999999999,0,0.7265743524860659,Critical Risk,84.2898906319085,Standard Retention,1
17602,14,3,1790,2134.19,711.3966666666666,238,0.42308905018792947,High Risk,902.9524200205773,Standard Retention,0
17603,7,1,74,394.72,394.72,0,0.606240475021158,Critical Risk,239.29524030035148,Standard Retention,1
17604,146,2,169,309.36,154.68,94,0.6362756832470328,Critical Risk,196.83824536930206,Standard Retention,1
17609,2,3,353,744.6,248.20000000000002,254,0.40807989624442287,High Risk,303.8562907435973,Standard Retention,0
17611,1,10,2028,2993.62,299.36199999999997,288,0.11378861980472915,Low Risk,340.6398880198333,Monitor,0
17612,24,5,1341,1682.94,336.588,202,0.33178881628716655,Moderate Risk,558.3806704823241,Monitor,0
17613,10,10,2043,3766.53,376.653,224,0.12283631348445735,Low Risk,462.66665982861315,Monitor,0
17615,59,3,140,329.6,109.86666666666667,91,0.5073115359145959,High Risk,167.2098822374508,Standard Retention,1
17616,102,3,224,571.1999999999999,190.39999999999998,194,0.5133140345393639,High Risk,293.20497652888463,Standard Retention,1
17618,177,2,235,625.48,312.74,113,0.6569704982973007,Critical Risk,410.92190727499565,Standard Retention,1
17619,241,1,124,214.37,214.37,0,0.7757245456609932,Critical Risk,166.29207085334713,Standard Retention,1
17621,241,2,310,901.7800000000001,450.89000000000004,41,0.7246187154019187,Critical Risk,653.4466651751422,Standard Retention,0
17624,147,1,312,400.3,400.3,0,0.7160003242180313,Critical Risk,286.6149297844779,Standard Retention,0
17625,69,2,838,1227.13,613.565,117,0.5687540021763269,High Risk,697.9350986906361,Standard Retention,0
17628,10,1,79,75.75,75.75,0,0.6032959676969536,Critical Risk,45.69966955304424,Standard Retention,1
17629,49,5,665,798.38,159.676,239,0.34447539761004947,Moderate Risk,275.0222679439113,Monitor,0
17630,98,2,158,503.6,251.8,62,0.6065294526364162,Critical Risk,305.4482323476992,Standard Retention,1
17631,66,2,185,416.5,208.25,95,0.5692043437844279,High Risk,237.0736091862142,Standard Retention,1
17633,0,3,498,1004.5,334.8333333333333,48,0.46840750625229344,High Risk,470.5153400304288,Standard Retention,0
17634,21,7,650,2077.07,296.7242857142857,245,0.226019623326346,Low Risk,469.45857902245353,Monitor,0
17637,44,1,215,338.95,338.95,0,0.6360041737688404,Critical Risk,215.57361469894846,Standard Retention,0
17639,205,1,49,108.5,108.5,0,0.7514880773014974,Critical Risk,81.53645638721247,Standard Retention,1
17640,15,1,250,621.66,621.66,0,0.6169407771930354,Critical Risk,383.5274035498224,Standard Retention,1
17642,48,2,474,712.29,356.145,56,0.5667897761738832,High Risk,403.71868967089523,Standard Retention,1
17643,302,1,71,101.55,101.55,0,0.8095282452478908,Critical Risk,82.20759330492331,Standard Retention,1
17644,7,8,1352,2132.67,266.58375,182,0.1934350272909359,Low Risk,412.5330796525603,Monitor,0
17646,148,3,323,1008.39,336.13,145,0.5680016914011121,High Risk,572.7672255919674,Standard Retention,1
17648,121,3,289,1107.39,369.13000000000005,57,0.5711015148355567,High Risk,632.4321065137472,Standard Retention,0
17649,67,1,399,868.49,868.49,0,0.6631904570130684,Critical Risk,575.9742800112798,Standard Retention,1
17651,8,5,1090,1800.8600000000001,360.172,97,0.34736969077117397,Moderate Risk,625.5641813221764,Monitor,0
17652,13,7,1658,3202.02,457.43142857142857,197,0.22705786338627,Low Risk,727.0438197201042,Monitor,0
17653,28,2,687,343.34,171.67,20,0.5592085542265014,High Risk,191.99866500812698,Standard Retention,0
17654,206,1,41,117.55,117.55,0,0.7522590103382124,Critical Risk,88.42804666525687,Standard Retention,1
17655,45,5,833,1903.33,380.666,249,0.33400631048680757,Moderate Risk,635.7242309388554,Monitor,0
17656,2,5,1399,1674.69,334.938,55,0.3551255672685587,Moderate Risk,594.7252362489826,Monitor,1
17658,140,1,216,317.6,317.6,0,0.7096779901284712,Critical Risk,225.39372966480246,Standard Retention,0
17659,29,9,821,1653.03,183.67,271,0.15800248484528276,Low Risk,261.18284752379776,Monitor,0
17660,70,1,121,178.75,178.75,0,0.6542031841856415,Critical Risk,116.93881917318342,Standard Retention,1
17663,13,5,595,1287.81,257.562,202,0.3243069110196441,Moderate Risk,417.64568308020785,Monitor,0
17664,141,1,409,326.19,326.19,0,0.7106775465088011,Critical Risk,231.81590889570583,Standard Retention,0
17667,90,4,903,1751.01,437.7525,137,0.4602143402971428,High Risk,805.8399120037001,Standard Retention,0
17669,14,6,1796,3194.72,532.4533333333333,164,0.2789498812748671,Low Risk,891.1667647064434,Monitor,0
17670,156,1,110,205.7,205.7,0,0.7194247014489701,Critical Risk,147.98566108805315,Standard Retention,1
17671,86,3,524,1098.55,366.18333333333334,207,0.4950437405359376,High Risk,543.8303011657542,Standard Retention,0
17672,238,1,643,1177.84,1177.84,0,0.7860774343278546,Critical Risk,925.8734452487201,Standard Retention,0
17673,91,4,1062,1175.62,293.905,157,0.4570463589435688,High Risk,537.3128405012383,Standard Retention,0
17674,3,2,672,551.04,275.52,294,0.45433900091655455,High Risk,250.3589630650582,Standard Retention,1
17675,30,23,5555,14074.19,611.9213043478261,266,0.005364103243192655,Low Risk,75.49540822430963,High Value - Low Risk,0
17676,38,4,468,730.84,182.71,257,0.38284282026905575,Moderate Risk,279.7968467654367,Monitor,0
17677,11,22,7626,12703.18,577.4172727272727,286,0.006490364577076876,Low Risk,82.44826948823143,High Value - Low Risk,0
17678,192,1,207,298.11,298.11,0,0.7455627655770763,Critical Risk,222.25971604618223,Standard Retention,1
17679,14,1,678,1643.2,1643.2,0,0.633660135574199,Critical Risk,1041.2303347755237,Standard Retention,0
17682,44,5,989,1899.3500000000001,379.87,253,0.3322823212956648,Moderate Risk,631.120426952921,Monitor,1
17685,17,6,1700,2763.43,460.57166666666666,283,0.25431359663912934,Low Risk,702.7778223604691,Monitor,0
17686,9,6,2183,5110.09,851.6816666666667,222,0.2533841417938394,Low Risk,1294.8157691392807,High Value - Low Risk,1
17690,30,11,1250,3495.53,317.7754545454546,271,0.10214661763856553,Low Risk,357.056566354135,Monitor,0
17691,287,2,134,290.40000000000003,145.20000000000002,10,0.76084472991826,Critical Risk,220.94930956826275,Standard Retention,1
17692,56,4,672,740.94,185.235,232,0.4054185974252552,High Risk,300.3908555762686,Standard Retention,1
17693,66,1,231,200.47,200.47,0,0.6514650343151709,Critical Risk,130.5991954291623,Standard Retention,1
17694,70,1,184,283.12,283.12,0,0.6559482356657266,Critical Risk,185.7120644816805,Standard Retention,1
17695,60,2,779,765.34,382.67,39,0.5826686916848476,High Risk,445.93965649408125,Standard Retention,1
17696,37,7,1323,1915.5900000000001,273.6557142857143,256,0.23477163438209706,Low Risk,449.72619510600134,Monitor,0
17697,165,1,93,338.95,338.95,0,0.7276482850232977,Critical Risk,246.63638620864674,Standard Retention,1
17698,189,1,93,154.95,154.95,0,0.7415130551066905,Critical Risk,114.89744788878168,Standard Retention,1
17700,23,3,825,1681.83,560.61,186,0.44607831055088604,High Risk,750.2278850337966,Standard Retention,0
17701,181,1,109,417.95,417.95,0,0.7397489706078835,Critical Risk,309.1780822655649,Standard Retention,1
17702,37,3,1051,1338.77,446.25666666666666,97,0.48602651179243184,High Risk,650.677713192354,Standard Retention,0
17703,38,2,376,490.96,245.48,29,0.5653937592858362,High Risk,277.5857200589742,Standard Retention,0
17704,97,2,343,885.19,442.595,71,0.6045861821036661,Critical Risk,535.1736425363442,Standard Retention,1
17705,3,7,717,1191.92,170.27428571428572,227,0.22283002311853783,Low Risk,265.5955611554476,Monitor,0
17706,29,12,3049,8027.5,668.9583333333334,266,0.07341885741083747,Low Risk,589.3698778654978,High Value - Low Risk,0
17707,114,2,144,152.4,76.2,151,0.5925193355814804,High Risk,90.29994674261762,Standard Retention,1
17708,116,2,90,263.33,131.665,137,0.598702924884296,High Risk,157.65644120978166,Standard Retention,1
17709,98,1,17,137.45,137.45,0,0.6753728609695102,Critical Risk,92.82999974025917,Standard Retention,1
17711,218,1,107,220.53000000000003,220.53000000000003,0,0.7614221586421104,Critical Risk,167.91642864534464,Standard Retention,1
17714,249,1,92,153.0,153.0,0,0.7798010504778429,Critical Risk,119.30956072310995,Standard Retention,1
17715,129,1,384,326.4,326.4,0,0.7019157488249461,Critical Risk,229.1053004164624,Standard Retention,1
17716,4,9,2778,5002.31,555.8122222222223,192,0.14752872239848877,Low Risk,737.9844033411845,High Value - Low Risk,0
17718,161,1,83,139.35,139.35,0,0.7219823492666892,Critical Risk,100.60824037031314,Standard Retention,1
17719,4,14,2356,5088.9,363.49285714285713,180,0.0533404401472455,Low Risk,271.44416586531764,High Value - Low Risk,0
17720,42,3,418,887.6,295.8666666666667,254,0.4423364852042551,High Risk,392.61786426729685,Standard Retention,0
17722,25,4,1595,2424.04,606.01,270,0.3641304653810917,Moderate Risk,882.6668133023815,Monitor,1
17723,56,6,792,3276.4000000000005,546.0666666666667,87,0.3288831739589037,Moderate Risk,1077.5528311589524,Monitor,1
17724,0,3,300,1033.0,344.3333333333333,67,0.46239181149014735,High Risk,477.6507412693222,Standard Retention,1
17725,29,8,1610,2507.12,313.39,166,0.20747016702095042,Low Risk,520.1526051415652,Monitor,0
17728,15,1,129,345.03000000000003,345.03000000000003,0,0.6121328892068234,Critical Risk,211.2042107630303,Standard Retention,0
17730,7,9,2516,3547.33,394.1477777777778,247,0.1455749064769192,Low Risk,516.4022329927698,Monitor,0
17731,8,4,493,1240.11,310.0275,104,0.4008806469751394,High Risk,497.13609912034013,Standard Retention,1
17732,301,1,93,303.97,303.97,0,0.8112320518855513,Critical Risk,246.59020681165103,Standard Retention,1
17733,190,1,87,216.95000000000002,216.95000000000002,0,0.7430315682378106,Critical Risk,161.20069872919302,Standard Retention,0
17734,65,2,343,540.21,270.105,96,0.5686430321906465,High Risk,307.18665241970916,Standard Retention,0
17735,22,16,6817,11091.24,693.2025,274,0.0274266658822046,Low Risk,304.19573369934295,High Value - Low Risk,0
17736,42,1,213,307.49,307.49,0,0.6338506297728881,Critical Risk,194.90273014886537,Standard Retention,0
17738,77,3,711,1571.49,523.83,133,0.5095616554804946,High Risk,800.7710459710424,Standard Retention,0
17739,0,4,531,1612.93,403.2325,288,0.3406062090731307,Moderate Risk,549.3739728003247,Monitor,0
17742,42,2,89,355.11,177.555,219,0.5101967557105545,High Risk,181.175969920375,Standard Retention,1
17744,179,4,1686,1288.96,322.24,107,0.5496238804090173,High Risk,708.443196892007,Standard Retention,0
17746,169,1,29,110.25,110.25,0,0.7271345395547332,Critical Risk,80.16658298590933,Standard Retention,1
17747,41,1,12,71.4,71.4,0,0.6289157520680798,Critical Risk,44.9045846976609,Standard Retention,1
17749,107,2,320,674.52,337.26,78,0.610140703377795,Critical Risk,411.55210724239026,Standard Retention,1
17750,11,6,2865,1334.13,222.35500000000002,81,0.30748696350851834,Moderate Risk,410.2275826256196,Monitor,0
17752,288,1,192,80.64,80.64,0,0.8016622837499505,Critical Risk,64.64604656159601,Standard Retention,1
17754,71,2,844,575.06,287.53,118,0.5677807676190372,High Risk,326.5080082270035,Standard Retention,0
17757,16,21,1862,3469.7400000000002,165.2257142857143,284,0.011291457090357318,Low Risk,39.178420324696404,Monitor,0
17758,8,5,1245,2092.48,418.496,170,0.3262512544726712,Moderate Risk,682.6742249589751,Monitor,0
17759,98,2,77,167.15,83.575,0,0.6232804409975775,Critical Risk,104.18132571274508,Standard Retention,0
17760,302,1,165,172.54,172.54,0,0.8103665180120202,Critical Risk,139.82063901779395,Standard Retention,0
17763,192,1,12,15.0,15.0,0,0.7415508686302039,Critical Risk,11.123263029453058,Standard Retention,1
17764,140,1,113,230.67000000000002,230.67000000000002,0,0.7083115472808733,Critical Risk,163.38622461127906,Standard Retention,0
17765,87,3,143,367.63,122.54333333333334,98,0.5296885396908345,High Risk,194.7293978465415,Standard Retention,1
17768,95,1,123,385.83000000000004,385.83000000000004,0,0.6770530589532835,Critical Risk,261.2273817359454,Standard Retention,0
17769,67,4,1069,1817.88,454.47,181,0.42688678970355254,High Risk,776.0289572662941,Standard Retention,0
17770,127,5,365,1143.27,228.654,83,0.45374048510244186,High Risk,518.7478844030687,Standard Retention,1
17771,252,1,110,115.8,115.8,0,0.7811613769117866,Critical Risk,90.45848744638488,Standard Retention,0
17774,25,4,508,1213.73,303.4325,208,0.38477728395354016,Moderate Risk,467.0157328529303,Monitor,1
17775,183,1,72,56.4,56.4,0,0.7360658040503222,Critical Risk,41.51411134843817,Standard Retention,1
17777,29,1,161,189.8,189.8,0,0.6211567201993154,Critical Risk,117.89554549383008,Standard Retention,0
17779,16,2,349,481.26,240.63,55,0.5383309967937853,High Risk,259.0771755169771,Standard Retention,0
17781,88,2,34,188.02,94.01,93,0.5876736495036645,High Risk,110.49439957967901,Standard Retention,1
17783,1,2,354,283.47,141.735,175,0.48767141695119537,High Risk,138.24021656315537,Standard Retention,1
17786,14,2,195,266.85,133.425,231,0.48169871573647144,High Risk,128.54130229427741,Standard Retention,1
17787,81,4,896,1817.54,454.385,218,0.42765112755500556,High Risk,777.2730303763248,Standard Retention,1
17788,2,2,211,1117.9,558.95,55,0.5283384455289453,High Risk,590.629548256808,Standard Retention,1
17789,210,1,74,225.9,225.9,0,0.7563268913452919,Critical Risk,170.85424475490143,Standard Retention,1
17790,49,12,595,1363.51,113.62583333333333,244,0.09687972938590986,Low Risk,132.09647981498196,Monitor,0
17795,108,2,305,342.83,171.415,85,0.6077320442375002,Critical Risk,208.34877672594217,Standard Retention,1
17796,242,3,158,614.1,204.70000000000002,56,0.6713111422415605,Critical Risk,412.25217245054233,Standard Retention,0
17797,111,1,249,272.41,272.41,0,0.6875769124408099,Critical Risk,187.30282671800103,Standard Retention,0
17799,28,9,1344,2514.99,279.4433333333333,262,0.15594109429927652,Low Risk,392.19029275173745,Monitor,0
17800,20,7,560,904.8,129.25714285714284,242,0.23126091663108142,Low Risk,209.24487736780245,Monitor,0
17802,11,3,752,1285.04,428.34666666666664,290,0.4049025669952907,High Risk,520.3159946916284,Standard Retention,1
17805,2,1,478,512.31,512.31,0,0.6044220688164617,Critical Risk,309.65147007536143,Standard Retention,1
17809,58,8,743,2856.71,357.08875,244,0.20636371794157254,Low Risk,589.5212966808697,Monitor,0
17811,2,27,2500,5194.31,192.38185185185188,259,0.002761821539627657,Low Risk,14.345757241503337,High Value - Low Risk,0
17812,297,1,127,193.29999999999998,193.29999999999998,0,0.8078612273024447,Critical Risk,156.15957523756254,Standard Retention,0
17813,0,1,67,306.61,306.61,0,0.5988309952404712,High Risk,183.6075714506809,Standard Retention,0
17816,198,2,22,21.31,10.655,96,0.6758137411343921,Critical Risk,14.401590823573894,Standard Retention,0
17817,206,2,26,269.7,134.85,0,0.7077102357690699,Critical Risk,190.86945058691813,Standard Retention,1
17819,0,7,1031,3704.87,529.2671428571429,299,0.19606697942222417,Low Risk,726.4026700520157,Monitor,1
17827,171,4,957,1580.47,395.1175,122,0.5364343717631863,High Risk,847.8184315405631,Standard Retention,1
17828,38,3,481,1076.66,358.8866666666667,75,0.49337119381633193,High Risk,531.193029534292,Standard Retention,0
17829,227,1,496,889.24,889.24,0,0.7758320700533377,Critical Risk,689.90090997423,Standard Retention,1
17830,190,2,65,287.65000000000003,143.82500000000002,27,0.6889787106190002,Critical Risk,198.1847261095554,Standard Retention,1
17837,4,4,163,534.55,133.6375,87,0.4044852637533454,High Risk,216.21759773935077,Standard Retention,0
17838,18,4,1397,2267.4,566.85,282,0.3553830232026227,Moderate Risk,805.7954668096268,Monitor,0
17841,1,88,13921,25834.64,293.57545454545453,301,1.541527919304897e-09,Low Risk,3.9824818845191065e-05,High Value - Low Risk,0
17843,232,1,113,205.48,205.48,0,0.7700551995586266,Critical Risk,158.23094240530656,Standard Retention,1
17844,35,1,52,51.559999999999995,51.559999999999995,0,0.6236842015265095,Critical Risk,32.157157430706825,Standard Retention,1
17846,14,1,1,2033.1,2033.1,0,0.6395397385360425,Critical Risk,1300.248242417628,Standard Retention,1
17848,10,9,398,901.2,100.13333333333334,276,0.15112886980144932,Low Risk,136.19733746506614,Monitor,1
17849,147,4,114,605.8000000000001,151.45000000000002,115,0.5200140526081352,High Risk,315.0245130700083,Standard Retention,1
17850,301,34,1733,5391.21,158.565,1,0.002258889875790023,Low Risk,12.17814968725793,High Value - Low Risk,1
